name,tr,br,cagr,mdd,sharpe
Price>EMA155,71.99921934483157,252.02972995313297,0.7579001876640448,-39.3145187063969,1.3539976547481456
Trend35+ROC15>3%,71.65739836186786,252.02972995313297,0.7567970516171694,-37.1792224747446,1.48968785030954
Price>EMA165,71.12778810977264,252.02972995313297,0.7550788203665231,-39.31451870639689,1.3613227682122395
EMA10>120,70.66864634773066,252.02972995313297,0.7535802007570374,-40.06612084789726,1.2785062843146549
SMA5>40,69.5641586517707,252.02972995313297,0.7499402792814556,-52.45301938164976,1.4175210785415482
Mom25,68.49889568464297,252.02972995313297,0.7463817829652626,-54.81458957865048,1.3354914075218354
ROC25,68.49889568464297,252.02972995313297,0.7463817829652626,-54.81458957865048,1.3354914075218354
SMA25>30+Mom20,68.02734569531069,252.02972995313297,0.7447912160628327,-40.09052749481173,1.2769169562141176
EMA20>60,67.74810679949171,252.02972995313297,0.7438448085376592,-49.34330202926079,1.2526278995556985
Trend40+Mom10,67.26902966584201,252.02972995313297,0.742213184041584,-36.5021811771712,1.7077040144524738
SMA10>30,65.76233662015127,252.02972995313297,0.7370151492730108,-44.98652387434763,1.4280677731003588
Trend25+Mom10,63.8883368396658,252.02972995313297,0.7304036789634822,-54.319067333603535,1.4394675076011476
SMA5>30,63.49708067952165,252.02972995313297,0.729002119289824,-55.4903896446372,1.3056685871432923
Trend35+ROC15>5%,62.09183614256411,252.02972995313297,0.7239056355145912,-38.79949983589191,1.5462875603676058
SMA20>30+Mom15,60.03279901494785,252.02972995313297,0.7162541242998488,-35.477285867063074,1.4153940630159283
Trend25+ROC20>7%,59.093264070686956,252.02972995313297,0.7126868026570645,-42.07830500514204,1.3118092940786004
EMA20>80,59.013308576730644,252.02972995313297,0.7123809510654422,-59.91663598966082,1.1827929108045518
ROC15>=7%,58.70444160271964,252.02972995313297,0.7111960615139725,-30.68156114216806,1.5057176560845162
SMA20>40+Mom20,58.29107229831886,252.02972995313297,0.7096017783181519,-52.26880773405627,1.3571210367476079
Trend30+ROC20>7%,58.254628759045374,252.02972995313297,0.709460752504091,-43.334947468307185,1.3240223457608777
EMA5>150,58.18280736320476,252.02972995313297,0.7091826004150119,-39.99610440745357,1.3341299185914843
SMA5>50,58.11233436033051,252.02972995313297,0.7089093805505624,-50.73046545987317,1.4001642657396978
Price>EMA170,57.43752569463488,252.02972995313297,0.706278519262463,-41.01752768276655,1.2956946499000843
Trend20+Mom10,56.87347493419758,252.02972995313297,0.7040587990720342,-57.03864459125151,1.3675110506490047
Price>EMA175,55.64416485310077,252.02972995313297,0.6991540793532354,-41.44964633749033,1.2649223723120933
SMA10>60,55.41018483842907,252.02972995313297,0.6982099028920132,-44.8962281073194,1.35932409816081
EMA15>100,55.13420114110399,252.02972995313297,0.697091770420903,-60.30776858593195,1.1608369929891615
SMA20>50+Mom15,54.795626926267296,252.02972995313297,0.6957134002349474,-32.087870255659965,1.5030272620183012
Price>EMA180,54.62199074007763,252.02972995313297,0.6950036391902483,-41.815831712611384,1.2430697918870537
ROC20>=7%,54.55927691834537,252.02972995313297,0.6947468065732432,-40.122586744758785,1.3294107521918337
Trend25+ROC15>7%,54.03450879233595,252.02972995313297,0.6925876151766546,-30.511936667123607,1.4998356958949628
Trend30+ROC15>7%,53.165996379138704,252.02972995313297,0.6889737406007916,-30.511936667123695,1.537251793123115
EMA10>150,53.08913355604731,252.02972995313297,0.688651451793383,-45.546168847006115,1.2544159781322237
SMA25>30+Mom15,52.97093224448593,252.02972995313297,0.6881550377916583,-41.25057601178402,1.359424452934079
SMA25>50,52.584785749226064,252.02972995313297,0.686526595721608,-44.119781208248305,1.3224842825066057
SMA15>50+Mom15,52.47846760136983,252.02972995313297,0.6860764126138004,-37.294678007591436,1.463408455168637
SMA5>60,52.4320692113539,252.02972995313297,0.6858796996363064,-47.60044100223982,1.3415531116639163
SMA25>40+Mom20,51.3920983949043,252.02972995313297,0.6814304440484888,-47.2721370848428,1.3404081937105123
SMA25>30,51.38624944431665,252.02972995313297,0.681405200568121,-54.75987258155408,1.2079341958321428
